CUSTOMER_KEY,End Datetime,General Supply KWH,Off Peak KWH
8145997,31/01/2013 02:29,0.244,0
8145997,31/01/2013 02:59,0.17,0
8145997,31/01/2013 03:29,0.181,0
8145997,31/01/2013 03:59,0.238,0
8145997,31/01/2013 04:29,0.391,1.027
8145997,31/01/2013 04:59,0.204,0
8145997,31/01/2013 05:29,0.312,0.93
8145997,31/01/2013 05:59,0.203,0
8145997,31/01/2013 06:29,0.149,0
8145997,31/01/2013 06:59,0.276,0
8145997,31/01/2013 07:29,0.233,0
8145997,31/01/2013 07:59,0.246,0
8145997,31/01/2013 08:29,0.155,0
8145997,31/01/2013 08:59,0.191,0
8145997,31/01/2013 09:29,0.242,0
8145997,31/01/2013 09:59,0.204,0
8145997,31/01/2013 10:29,0.792,0
8145997,31/01/2013 10:59,0.819,0
8145997,31/01/2013 11:29,0.338,0
8145997,31/01/2013 11:59,0.347,0
8145997,31/01/2013 12:29,0.273,0
8145997,31/01/2013 12:59,0.379,0
8145997,31/01/2013 13:29,0.424,0
8145997,31/01/2013 13:59,0.36,0
8145997,31/01/2013 14:29,0.424,0
8145997,31/01/2013 14:59,0.441,0
8145997,31/01/2013 15:29,0.413,0
8145997,31/01/2013 15:59,0.386,0
8145997,31/01/2013 16:29,0.398,0
8145997,31/01/2013 16:59,0.446,0
8145997,31/01/2013 17:29,0.382,0
8145997,31/01/2013 17:59,0.415,0
8145997,31/01/2013 18:29,0.458,0
8145997,31/01/2013 18:59,0.659,0
8145997,31/01/2013 19:29,0.558,0
8145997,31/01/2013 19:59,0.45,0
8145997,31/01/2013 20:29,0.432,0
8145997,31/01/2013 20:59,0.464,0
8145997,31/01/2013 21:29,0.446,0
8145997,31/01/2013 21:59,0.437,0
8145997,31/01/2013 22:29,0.464,1.238
8145997,31/01/2013 22:59,0.387,2.44
8145997,31/01/2013 23:29,0.382,0.842
8145997,31/01/2013 23:59,0.325,0
8145997,01/02/2013 00:29,0.292,0.331
8145997,01/02/2013 00:59,0.304,0.682
8145997,01/02/2013 01:29,0.163,0
8145997,01/02/2013 01:59,0.163,0
8145997,01/02/2013 02:29,0.239,0
8145997,01/02/2013 02:59,0.207,0
8145997,01/02/2013 03:29,0.208,0
8145997,01/02/2013 03:59,0.219,0
8145997,01/02/2013 04:29,0.202,0
8145997,01/02/2013 04:59,0.319,0.836
8145997,01/02/2013 05:29,0.24,0
8145997,01/02/2013 05:59,0.231,0
8145997,01/02/2013 06:29,0.144,0
8145997,01/02/2013 06:59,0.203,0
8145997,01/02/2013 07:29,0.259,0
8145997,01/02/2013 07:59,0.318,0
8145997,01/02/2013 08:29,0.304,0
8145997,01/02/2013 08:59,0.281,0
8145997,01/02/2013 09:29,0.239,0
8145997,01/02/2013 09:59,0.238,0
8145997,01/02/2013 10:29,0.155,0
8145997,01/02/2013 10:59,0.19,0
8145997,01/02/2013 11:29,0.349,0
8145997,01/02/2013 11:59,0.309,0
8145997,01/02/2013 12:29,0.341,0
8145997,01/02/2013 12:59,0.41,0
8145997,01/02/2013 13:29,0.393,0
8145997,01/02/2013 13:59,0.407,0
8145997,01/02/2013 14:29,0.352,0
8145997,01/02/2013 14:59,0.359,0
8145997,01/02/2013 15:29,0.426,0
8145997,01/02/2013 15:59,0.336,0
8145997,01/02/2013 16:29,0.339,0
8145997,01/02/2013 16:59,0.406,0
8145997,01/02/2013 17:29,0.596,0
8145997,01/02/2013 17:59,0.59,0
8145997,01/02/2013 18:29,0.555,0
8145997,01/02/2013 18:59,0.425,0
8145997,01/02/2013 19:29,0.411,0
8145997,01/02/2013 19:59,0.428,0
8145997,01/02/2013 20:29,0.443,0
8145997,01/02/2013 20:59,0.356,0
8145997,01/02/2013 21:29,0.392,0
8145997,01/02/2013 21:59,0.444,0
8145997,01/02/2013 22:29,0.437,0
8145997,01/02/2013 22:59,0.337,2.31
8145997,01/02/2013 23:29,0.323,2.439
8145997,01/02/2013 23:59,0.387,0.968
8145997,02/02/2013 00:29,0.371,0
8145997,02/02/2013 00:59,0.32,1.066
8145997,02/02/2013 01:29,0.301,0
8145997,02/02/2013 01:59,0.236,0
8145997,02/02/2013 02:29,0.161,0
8145997,02/02/2013 02:59,0.115,0
8145997,02/02/2013 03:29,0.127,0
8145997,02/02/2013 03:59,0.167,0
8145997,02/02/2013 04:29,0.114,0
8145997,02/02/2013 04:59,0.135,0
8145997,02/02/2013 05:29,0.155,0
8145997,02/02/2013 05:59,0.275,0.875
8145997,02/02/2013 06:29,0.203,0
8145997,02/02/2013 06:59,0.261,1.06
8145997,02/02/2013 07:29,0.129,0
8145997,02/02/2013 07:59,0.151,0.449
8145997,02/02/2013 08:29,0.164,0.412
8145997,02/02/2013 08:59,0.134,0
8145997,02/02/2013 09:29,0.105,0
8145997,02/02/2013 09:59,0.155,0
8145997,02/02/2013 10:29,0.153,0
8145997,02/02/2013 10:59,0.13,0.761
8145997,02/02/2013 11:29,0.145,0
8145997,02/02/2013 11:59,0.155,0
8145997,02/02/2013 12:29,0.475,0
8145997,02/02/2013 12:59,0.351,0
8145997,02/02/2013 13:29,0.322,0
8145997,02/02/2013 13:59,0.355,0
8145997,02/02/2013 14:29,0.409,0
8145997,02/02/2013 14:59,0.336,0
8145997,02/02/2013 15:29,0.358,1.864
8145997,02/02/2013 15:59,0.413,0.002
8145997,02/02/2013 16:29,0.309,0
8145997,02/02/2013 16:59,0.323,0
8145997,02/02/2013 17:29,0.318,0
8145997,02/02/2013 17:59,0.322,0
8145997,02/02/2013 18:29,0.318,0
8145997,02/02/2013 18:59,0.522,0
8145997,02/02/2013 19:29,0.514,0
8145997,02/02/2013 19:59,0.412,0
8145997,02/02/2013 20:29,0.56,0
8145997,02/02/2013 20:59,0.368,0
8145997,02/02/2013 21:29,0.349,0
8145997,02/02/2013 21:59,0.44,0
8145997,02/02/2013 22:29,0.384,0
8145997,02/02/2013 22:59,0.309,1.087
8145997,02/02/2013 23:29,0.343,0.24
8145997,02/02/2013 23:59,0.423,0
8145997,03/02/2013 00:29,0.361,0
8145997,03/02/2013 00:59,0.313,0
8145997,03/02/2013 01:29,0.377,0
8145997,03/02/2013 01:59,0.241,0
8145997,03/02/2013 02:29,0.132,0
8145997,03/02/2013 02:59,0.193,0
8145997,03/02/2013 03:29,0.13,0
8145997,03/02/2013 03:59,0.127,0.819
8145997,03/02/2013 04:29,0.167,0
8145997,03/02/2013 04:59,0.123,0
8145997,03/02/2013 05:29,0.119,0
8145997,03/02/2013 05:59,0.319,0
8145997,03/02/2013 06:29,0.576,0
8145997,03/02/2013 06:59,0.451,0
8145997,03/02/2013 07:29,0.376,0.842
8145997,03/02/2013 07:59,0.339,0
8145997,03/02/2013 08:29,0.375,0
8145997,03/02/2013 08:59,0.133,0
8145997,03/02/2013 09:29,0.116,0.107
8145997,03/02/2013 09:59,0.229,0.663
8145997,03/02/2013 10:29,0.227,0.788
8145997,03/02/2013 10:59,0.203,0.024
8145997,03/02/2013 11:29,0.135,0
8145997,03/02/2013 11:59,0.199,0
8145997,03/02/2013 12:29,0.265,0
8145997,03/02/2013 12:59,0.196,0
8145997,03/02/2013 13:29,0.31,0
8145997,03/02/2013 13:59,0.316,0
8145997,03/02/2013 14:29,0.315,0
8145997,03/02/2013 14:59,0.234,0.687
8145997,03/02/2013 15:29,0.311,0
8145997,03/02/2013 15:59,0.232,0
8145997,03/02/2013 16:29,0.338,0
8145997,03/02/2013 16:59,0.217,0
8145997,03/02/2013 17:29,0.19,0
8145997,03/02/2013 17:59,0.358,0
8145997,03/02/2013 18:29,0.409,0
8145997,03/02/2013 18:59,0.512,0
8145997,03/02/2013 19:29,0.384,0
8145997,03/02/2013 19:59,0.358,0
8145997,03/02/2013 20:29,0.364,0
8145997,03/02/2013 20:59,0.559,0
8145997,03/02/2013 21:29,0.375,0
8145997,03/02/2013 21:59,0.416,0
8145997,03/02/2013 22:29,0.402,1.512
8145997,03/02/2013 22:59,0.337,1.229
8145997,03/02/2013 23:29,0.381,0
8145997,03/02/2013 23:59,0.303,0
8145997,04/02/2013 00:29,0.371,0
8145997,04/02/2013 00:59,0.291,0
8145997,04/02/2013 01:29,0.35,0.811
8145997,04/02/2013 01:59,0.256,0
8145997,04/02/2013 02:29,0.158,0
8145997,04/02/2013 02:59,0.137,0
8145997,04/02/2013 03:29,0.14,0
8145997,04/02/2013 03:59,0.135,0
8145997,04/02/2013 04:29,0.268,0
8145997,04/02/2013 04:59,0.217,0
8145997,04/02/2013 05:29,0.259,0
8145997,04/02/2013 05:59,0.175,0
8145997,04/02/2013 06:29,0.119,0.758
8145997,04/02/2013 06:59,0.16,0
8145997,04/02/2013 07:29,0.137,0
8145997,04/02/2013 07:59,0.184,0
8145997,04/02/2013 08:29,0.118,0
8145997,04/02/2013 08:59,0.247,0
8145997,04/02/2013 09:29,0.164,0
8145997,04/02/2013 09:59,0.196,0
8145997,04/02/2013 10:29,0.139,0
8145997,04/02/2013 10:59,0.174,0
8145997,04/02/2013 11:29,0.149,0
8145997,04/02/2013 11:59,0.192,0
8145997,04/02/2013 12:29,0.16,0
8145997,04/02/2013 12:59,0.189,0
8145997,04/02/2013 13:29,0.333,0
8145997,04/02/2013 13:59,0.212,0
8145997,04/02/2013 14:29,0.456,0
8145997,04/02/2013 14:59,0.526,0
8145997,04/02/2013 15:29,0.452,0
8145997,04/02/2013 15:59,0.387,0
8145997,04/02/2013 16:29,1.139,0
8145997,04/02/2013 16:59,0.747,0
8145997,04/02/2013 17:29,0.781,0
8145997,04/02/2013 17:59,0.397,0
8145997,04/02/2013 18:29,0.91,0
8145997,04/02/2013 18:59,0.859,0
8145997,04/02/2013 19:29,0.511,0
8145997,04/02/2013 19:59,0.435,0
8145997,04/02/2013 20:29,0.57,0
8145997,04/02/2013 20:59,0.396,0
8145997,04/02/2013 21:29,0.369,0
8145997,04/02/2013 21:59,0.396,0
8145997,04/02/2013 22:29,0.362,2.434
8145997,04/02/2013 22:59,0.342,2.019
8145997,04/02/2013 23:29,0.353,0
8145997,04/02/2013 23:59,0.296,0
8145997,05/02/2013 00:29,0.332,1.022
8145997,05/02/2013 00:59,0.187,0
8145997,05/02/2013 01:29,0.154,0
8145997,05/02/2013 01:59,0.129,0
8145997,05/02/2013 02:29,0.165,0
8145997,05/02/2013 02:59,0.122,0
8145997,05/02/2013 03:29,0.153,0
8145997,05/02/2013 03:59,0.199,0
8145997,05/02/2013 04:29,0.396,0.282
8145997,05/02/2013 04:59,0.219,0.698
8145997,05/02/2013 05:29,0.216,0.029
8145997,05/02/2013 05:59,0.187,0.896
8145997,05/02/2013 06:29,0.156,0
8145997,05/02/2013 06:59,0.147,0
8145997,05/02/2013 07:29,0.999,0
8145997,05/02/2013 07:59,0.162,0
8145997,05/02/2013 08:29,0.119,0
8145997,05/02/2013 08:59,0.196,0
8145997,05/02/2013 09:29,0.131,0
8145997,05/02/2013 09:59,0.143,0
8145997,05/02/2013 10:29,0.207,0
8145997,05/02/2013 10:59,0.168,0
8145997,05/02/2013 11:29,0.797,0
8145997,05/02/2013 11:59,0.502,0
8145997,05/02/2013 12:29,0.194,0
8145997,05/02/2013 12:59,0.306,0
8145997,05/02/2013 13:29,0.38,0
8145997,05/02/2013 13:59,0.269,0
8145997,05/02/2013 14:29,0.365,0
8145997,05/02/2013 14:59,0.365,0
8145997,05/02/2013 15:29,0.376,0
8145997,05/02/2013 15:59,0.38,0
8145997,05/02/2013 16:29,0.389,0
8145997,05/02/2013 16:59,0.378,0
8145997,05/02/2013 17:29,0.415,0
8145997,05/02/2013 17:59,0.387,0
8145997,05/02/2013 18:29,0.393,0
8145997,05/02/2013 18:59,0.365,0
8145997,05/02/2013 19:29,0.336,0
8145997,05/02/2013 19:59,0.322,0
8145997,05/02/2013 20:29,0.344,0
8145997,05/02/2013 20:59,0.343,0
8145997,05/02/2013 21:29,0.344,0
8145997,05/02/2013 21:59,0.306,0
8145997,05/02/2013 22:29,0.366,2.357
8145997,05/02/2013 22:59,0.298,2.433
8145997,05/02/2013 23:29,0.473,0.75
8145997,05/02/2013 23:59,0.34,0
8145997,06/02/2013 00:29,0.319,0.566
8145997,06/02/2013 00:59,0.328,0.465
8145997,06/02/2013 01:29,0.135,0
8145997,06/02/2013 01:59,0.186,0
8145997,06/02/2013 02:29,0.175,0
8145997,06/02/2013 02:59,0.173,0
8145997,06/02/2013 03:29,0.153,0
8145997,06/02/2013 03:59,0.206,0
8145997,06/02/2013 04:29,0.234,0
8145997,06/02/2013 04:59,0.199,0.403
8145997,06/02/2013 05:29,0.227,0.442
8145997,06/02/2013 05:59,0.204,0
8145997,06/02/2013 06:29,0.197,0
8145997,06/02/2013 06:59,0.156,0
8145997,06/02/2013 07:29,0.162,0
8145997,06/02/2013 07:59,0.134,0
8145997,06/02/2013 08:29,0.205,0
8145997,06/02/2013 08:59,0.129,0
8145997,06/02/2013 09:29,0.225,0
8145997,06/02/2013 09:59,0.221,0
8145997,06/02/2013 10:29,0.177,0
8145997,06/02/2013 10:59,0.188,0
8145997,06/02/2013 11:29,0.248,0
8145997,06/02/2013 11:59,0.231,0
8145997,06/02/2013 12:29,0.234,0
8145997,06/02/2013 12:59,0.181,0
8145997,06/02/2013 13:29,0.226,0
8145997,06/02/2013 13:59,0.268,0
8145997,06/02/2013 14:29,0.235,0
8145997,06/02/2013 14:59,0.386,0
8145997,06/02/2013 15:29,0.305,0
8145997,06/02/2013 15:59,0.181,0
8145997,06/02/2013 16:29,0.29,0
8145997,06/02/2013 16:59,0.277,0
8145997,06/02/2013 17:29,0.303,0
8145997,06/02/2013 17:59,0.433,0
8145997,06/02/2013 18:29,0.458,0
8145997,06/02/2013 18:59,0.896,0
8145997,06/02/2013 19:29,0.5,0
8145997,06/02/2013 19:59,0.448,0
8145997,06/02/2013 20:29,0.34,0
8145997,06/02/2013 20:59,0.459,0
8145997,06/02/2013 21:29,0.294,0
8145997,06/02/2013 21:59,0.334,0
8145997,06/02/2013 22:29,0.312,0
8145997,06/02/2013 22:59,0.314,0.944
8145997,06/02/2013 23:29,0.274,2.42
8145997,06/02/2013 23:59,0.336,2.418
8145997,07/02/2013 00:29,0.346,1.23
8145997,07/02/2013 00:59,0.325,0
8145997,07/02/2013 01:29,0.276,0.45
8145997,07/02/2013 01:59,0.291,0.586
8145997,07/02/2013 02:29,0.116,0
8145997,07/02/2013 02:59,0.185,0
8145997,07/02/2013 03:29,0.111,0
8145997,07/02/2013 03:59,0.148,0
8145997,07/02/2013 04:29,0.295,0
8145997,07/02/2013 04:59,0.209,0
8145997,07/02/2013 05:29,0.142,0.965
8145997,07/02/2013 05:59,0.193,0
8145997,07/02/2013 06:29,0.114,0
8145997,07/02/2013 06:59,0.194,0
8145997,07/02/2013 07:29,0.183,0
8145997,07/02/2013 07:59,0.123,0
8145997,07/02/2013 08:29,0.179,0
8145997,07/02/2013 08:59,0.276,0
8145997,07/02/2013 09:29,0.176,0
8145997,07/02/2013 09:59,0.212,0
8145997,07/02/2013 10:29,0.84,0
8145997,07/02/2013 10:59,0.693,0
8145997,07/02/2013 11:29,0.369,0
8145997,07/02/2013 11:59,0.327,0
8145997,07/02/2013 12:29,0.401,0
8145997,07/02/2013 12:59,0.462,0
8145997,07/02/2013 13:29,0.436,0
8145997,07/02/2013 13:59,0.292,0
8145997,07/02/2013 14:29,0.185,0
8145997,07/02/2013 14:59,0.277,0
8145997,07/02/2013 15:29,0.289,0
8145997,07/02/2013 15:59,0.162,0
8145997,07/02/2013 16:29,0.25,0
8145997,07/02/2013 16:59,0.327,0
8145997,07/02/2013 17:29,0.283,0
8145997,07/02/2013 17:59,0.282,0
8145997,07/02/2013 18:29,0.248,0
8145997,07/02/2013 18:59,0.334,0
8145997,07/02/2013 19:29,0.411,0
8145997,07/02/2013 19:59,0.404,0
8145997,07/02/2013 20:29,0.952,0
8145997,07/02/2013 20:59,0.469,0
8145997,07/02/2013 21:29,0.439,0
8145997,07/02/2013 21:59,0.395,0
8145997,07/02/2013 22:29,0.363,0
8145997,07/02/2013 22:59,0.273,1.633
8145997,07/02/2013 23:29,0.324,2.066
8145997,07/02/2013 23:59,0.318,0
8145997,08/02/2013 00:29,0.33,0
8145997,08/02/2013 00:59,0.296,0.568
8145997,08/02/2013 01:29,0.234,0.426
8145997,08/02/2013 01:59,0.237,0
8145997,08/02/2013 02:29,0.151,0
8145997,08/02/2013 02:59,0.163,0
8145997,08/02/2013 03:29,0.172,0
8145997,08/02/2013 03:59,0.163,0
8145997,08/02/2013 04:29,0.39,0
8145997,08/02/2013 04:59,0.182,0.848
8145997,08/02/2013 05:29,0.271,0
8145997,08/02/2013 05:59,0.199,0.855
8145997,08/02/2013 06:29,0.17,0
8145997,08/02/2013 06:59,0.13,0.036
8145997,08/02/2013 07:29,0.15,0.001
8145997,08/02/2013 07:59,0.22,0
8145997,08/02/2013 08:29,0.114,0
8145997,08/02/2013 08:59,0.161,0
8145997,08/02/2013 09:29,0.171,0
8145997,08/02/2013 09:59,0.202,0
8145997,08/02/2013 10:29,0.216,0
8145997,08/02/2013 10:59,0.212,0
8145997,08/02/2013 11:29,0.291,0
8145997,08/02/2013 11:59,0.246,0
8145997,08/02/2013 12:29,0.349,0
8145997,08/02/2013 12:59,0.384,0
8145997,08/02/2013 13:29,0.53,0
8145997,08/02/2013 13:59,0.408,0
8145997,08/02/2013 14:29,0.449,0
8145997,08/02/2013 14:59,0.456,0
8145997,08/02/2013 15:29,0.388,0
8145997,08/02/2013 15:59,0.455,0
8145997,08/02/2013 16:29,0.444,0
8145997,08/02/2013 16:59,0.522,0
8145997,08/02/2013 17:29,0.493,0
8145997,08/02/2013 17:59,0.506,0
8145997,08/02/2013 18:29,0.506,0
8145997,08/02/2013 18:59,0.443,0
8145997,08/02/2013 19:29,0.549,0
8145997,08/02/2013 19:59,0.6,0
8145997,08/02/2013 20:29,0.524,0
8145997,08/02/2013 20:59,0.42,0
8145997,08/02/2013 21:29,0.475,0
8145997,08/02/2013 21:59,0.312,0
8145997,08/02/2013 22:29,0.403,1.534
8145997,08/02/2013 22:59,0.363,2.453
8145997,08/02/2013 23:29,0.319,0.932
8145997,08/02/2013 23:59,0.304,0
8145997,09/02/2013 00:29,0.4,0
8145997,09/02/2013 00:59,0.29,1.02
8145997,09/02/2013 01:29,0.327,0
8145997,09/02/2013 01:59,0.283,0
8145997,09/02/2013 02:29,0.2,0
8145997,09/02/2013 02:59,0.225,0
8145997,09/02/2013 03:29,0.165,0
8145997,09/02/2013 03:59,0.212,0
8145997,09/02/2013 04:29,0.147,0
8145997,09/02/2013 04:59,0.143,0
8145997,09/02/2013 05:29,0.139,0
8145997,09/02/2013 05:59,0.291,0.452
8145997,09/02/2013 06:29,0.495,0.407
8145997,09/02/2013 06:59,0.226,0
8145997,09/02/2013 07:29,0.178,0
8145997,09/02/2013 07:59,0.165,0.836
8145997,09/02/2013 08:29,0.201,0
8145997,09/02/2013 08:59,0.131,0
8145997,09/02/2013 09:29,0.398,0
8145997,09/02/2013 09:59,0.619,0.392
8145997,09/02/2013 10:29,0.575,0.365
8145997,09/02/2013 10:59,0.612,0
8145997,09/02/2013 11:29,0.373,0
8145997,09/02/2013 11:59,1.031,0
8145997,09/02/2013 12:29,0.511,0
8145997,09/02/2013 12:59,0.798,0
8145997,09/02/2013 13:29,0.488,0
8145997,09/02/2013 13:59,0.315,0
8145997,09/02/2013 14:29,0.245,0.717
8145997,09/02/2013 14:59,0.304,0
8145997,09/02/2013 15:29,0.245,0
8145997,09/02/2013 15:59,0.293,0
8145997,09/02/2013 16:29,0.268,0
8145997,09/02/2013 16:59,0.47,0
8145997,09/02/2013 17:29,0.394,0
8145997,09/02/2013 17:59,0.609,0
8145997,09/02/2013 18:29,0.462,0
8145997,09/02/2013 18:59,0.679,0
8145997,09/02/2013 19:29,0.412,0
8145997,09/02/2013 19:59,0.362,0
8145997,09/02/2013 20:29,0.46,0
8145997,09/02/2013 20:59,0.447,0
8145997,09/02/2013 21:29,0.381,0
8145997,09/02/2013 21:59,0.461,0
8145997,09/02/2013 22:29,0.409,0
8145997,09/02/2013 22:59,0.385,1.427
8145997,09/02/2013 23:29,0.382,1.107
8145997,09/02/2013 23:59,0.311,0
8145997,10/02/2013 00:29,0.37,0
8145997,10/02/2013 00:59,0.153,0
8145997,10/02/2013 01:29,0.194,0
8145997,10/02/2013 01:59,0.151,0.723
8145997,10/02/2013 02:29,0.183,0.086
8145997,10/02/2013 02:59,0.158,0
8145997,10/02/2013 03:29,0.175,0
8145997,10/02/2013 03:59,0.173,0
8145997,10/02/2013 04:29,0.171,0
8145997,10/02/2013 04:59,0.163,0
8145997,10/02/2013 05:29,0.164,0
8145997,10/02/2013 05:59,0.336,0
8145997,10/02/2013 06:29,0.18,0
8145997,10/02/2013 06:59,0.206,0.082
8145997,10/02/2013 07:29,0.22,0.708
8145997,10/02/2013 07:59,0.209,0
8145997,10/02/2013 08:29,0.218,0
8145997,10/02/2013 08:59,0.404,0
8145997,10/02/2013 09:29,0.567,0.754
8145997,10/02/2013 09:59,0.296,0
8145997,10/02/2013 10:29,0.207,0
8145997,10/02/2013 10:59,0.331,0
8145997,10/02/2013 11:29,0.393,0
8145997,10/02/2013 11:59,0.441,0
8145997,10/02/2013 12:29,0.388,0.082
8145997,10/02/2013 12:59,0.378,0.661
8145997,10/02/2013 13:29,0.464,0
8145997,10/02/2013 13:59,0.453,0
8145997,10/02/2013 14:29,0.367,0
8145997,10/02/2013 14:59,0.392,0
8145997,10/02/2013 15:29,0.435,0
8145997,10/02/2013 15:59,0.35,0
8145997,10/02/2013 16:29,0.393,0
8145997,10/02/2013 16:59,0.531,0
8145997,10/02/2013 17:29,0.682,0
8145997,10/02/2013 17:59,0.468,0
8145997,10/02/2013 18:29,0.574,0
8145997,10/02/2013 18:59,0.464,0
8145997,10/02/2013 19:29,0.478,0
8145997,10/02/2013 19:59,0.483,0
8145997,10/02/2013 20:29,0.478,0
8145997,10/02/2013 20:59,0.393,0
8145997,10/02/2013 21:29,0.439,0
8145997,10/02/2013 21:59,0.318,0
8145997,10/02/2013 22:29,0.38,1.375
8145997,10/02/2013 22:59,0.318,2.443
8145997,10/02/2013 23:29,0.352,0.086
8145997,10/02/2013 23:59,0.34,0
8145997,11/02/2013 00:29,0.361,0
8145997,11/02/2013 00:59,0.217,0.902
8145997,11/02/2013 01:29,0.131,0
8145997,11/02/2013 01:59,0.169,0
8145997,11/02/2013 02:29,0.12,0
8145997,11/02/2013 02:59,0.196,0
8145997,11/02/2013 03:29,0.119,0
8145997,11/02/2013 03:59,0.212,0
8145997,11/02/2013 04:29,0.244,0
8145997,11/02/2013 04:59,0.241,0.86
8145997,11/02/2013 05:29,0.282,0
8145997,11/02/2013 05:59,0.231,0.604
8145997,11/02/2013 06:29,0.167,0.234
8145997,11/02/2013 06:59,0.183,0
8145997,11/02/2013 07:29,0.215,0
8145997,11/02/2013 07:59,0.194,0
8145997,11/02/2013 08:29,0.166,0
8145997,11/02/2013 08:59,0.155,0
8145997,11/02/2013 09:29,0.145,0
8145997,11/02/2013 09:59,0.192,0
8145997,11/02/2013 10:29,0.192,0
8145997,11/02/2013 10:59,0.22,0
8145997,11/02/2013 11:29,0.198,0
8145997,11/02/2013 11:59,0.26,0
8145997,11/02/2013 12:29,0.494,0
8145997,11/02/2013 12:59,0.362,0
8145997,11/02/2013 13:29,0.278,0
8145997,11/02/2013 13:59,0.287,0
8145997,11/02/2013 14:29,0.204,0
8145997,11/02/2013 14:59,0.296,0
8145997,11/02/2013 15:29,0.215,0
8145997,11/02/2013 15:59,0.193,0
8145997,11/02/2013 16:29,0.413,0
8145997,11/02/2013 16:59,0.335,0
8145997,11/02/2013 17:29,0.325,0
8145997,11/02/2013 17:59,0.343,0
8145997,11/02/2013 18:29,0.348,0
8145997,11/02/2013 18:59,0.557,0
8145997,11/02/2013 19:29,0.834,0
8145997,11/02/2013 19:59,1.359,0
8145997,11/02/2013 20:29,0.601,0
8145997,11/02/2013 20:59,0.38,0
8145997,11/02/2013 21:29,0.326,0
8145997,11/02/2013 21:59,0.343,0
8145997,11/02/2013 22:29,0.362,0
8145997,11/02/2013 22:59,0.311,1.272
8145997,11/02/2013 23:29,0.324,2.435
8145997,11/02/2013 23:59,0.333,0.724
8145997,12/02/2013 00:29,0.214,0
8145997,12/02/2013 00:59,0.175,0.038
8145997,12/02/2013 01:29,0.154,0.969
8145997,12/02/2013 01:59,0.171,0
8145997,12/02/2013 02:29,0.15,0
8145997,12/02/2013 02:59,0.165,0
8145997,12/02/2013 03:29,0.177,0
8145997,12/02/2013 03:59,0.139,0
8145997,12/02/2013 04:29,0.342,0
8145997,12/02/2013 04:59,0.198,0
8145997,12/02/2013 05:29,0.204,0.865
8145997,12/02/2013 05:59,0.182,0
8145997,12/02/2013 06:29,0.148,0
8145997,12/02/2013 06:59,0.346,1.093
8145997,12/02/2013 07:29,0.177,0.001
8145997,12/02/2013 07:59,0.209,0
8145997,12/02/2013 08:29,0.17,0
8145997,12/02/2013 08:59,0.157,0
8145997,12/02/2013 09:29,0.166,0
8145997,12/02/2013 09:59,0.244,0
8145997,12/02/2013 10:29,0.725,0
8145997,12/02/2013 10:59,0.632,0
8145997,12/02/2013 11:29,0.268,0
8145997,12/02/2013 11:59,0.356,0
8145997,12/02/2013 12:29,0.324,0
8145997,12/02/2013 12:59,0.302,0
8145997,12/02/2013 13:29,0.336,0
8145997,12/02/2013 13:59,0.288,0
8145997,12/02/2013 14:29,0.348,0
8145997,12/02/2013 14:59,0.305,0
8145997,12/02/2013 15:29,0.298,0
8145997,12/02/2013 15:59,0.332,0
8145997,12/02/2013 16:29,0.306,0
8145997,12/02/2013 16:59,0.327,0
8145997,12/02/2013 17:29,0.32,0
8145997,12/02/2013 17:59,0.401,0
8145997,12/02/2013 18:29,0.454,0
8145997,12/02/2013 18:59,0.955,0
8145997,12/02/2013 19:29,0.403,0
8145997,12/02/2013 19:59,0.409,0
8145997,12/02/2013 20:29,0.302,0
8145997,12/02/2013 20:59,0.302,0
8145997,12/02/2013 21:29,0.391,0
8145997,12/02/2013 21:59,0.305,0
8145997,12/02/2013 22:29,0.363,0.183
8145997,12/02/2013 22:59,0.31,2.423
8145997,12/02/2013 23:29,0.286,1.599
8145997,12/02/2013 23:59,0.347,0
8145997,13/02/2013 00:29,0.295,0
8145997,13/02/2013 00:59,0.325,1.016
8145997,13/02/2013 01:29,0.221,0
8145997,13/02/2013 01:59,0.165,0
8145997,13/02/2013 02:29,0.161,0
8145997,13/02/2013 02:59,0.132,0
8145997,13/02/2013 03:29,0.159,0
8145997,13/02/2013 03:59,0.118,0
8145997,13/02/2013 04:29,0.363,0
8145997,13/02/2013 04:59,0.195,0.907
8145997,13/02/2013 05:29,0.23,0
8145997,13/02/2013 05:59,0.207,0
8145997,13/02/2013 06:29,0.217,0
8145997,13/02/2013 06:59,0.182,0
8145997,13/02/2013 07:29,0.198,0
8145997,13/02/2013 07:59,0.227,0
8145997,13/02/2013 08:29,0.186,0
8145997,13/02/2013 08:59,0.16,0
8145997,13/02/2013 09:29,0.135,0
8145997,13/02/2013 09:59,0.158,0
8145997,13/02/2013 10:29,0.168,0
8145997,13/02/2013 10:59,0.16,0
8145997,13/02/2013 11:29,0.177,0
8145997,13/02/2013 11:59,0.243,0
8145997,13/02/2013 12:29,0.188,0
8145997,13/02/2013 12:59,0.252,0
8145997,13/02/2013 13:29,0.269,0
8145997,13/02/2013 13:59,0.207,0
8145997,13/02/2013 14:29,0.213,0
8145997,13/02/2013 14:59,0.24,0
8145997,13/02/2013 15:29,0.175,0
8145997,13/02/2013 15:59,0.329,0
8145997,13/02/2013 16:29,0.207,0
8145997,13/02/2013 16:59,0.276,0
8145997,13/02/2013 17:29,0.363,0
